"";"name";"no_overlap";"components";"order";"max_Ct";"min_Ct";"max_diam";"min_diam";"max_between"
"17487";"Willisornis poecilinotus";0,39;1;751;0,39;0,39;16;16;868,9
"17488";"Willisornis poecilinotus";0,41;1;723;0,41;0,41;15;15;971,5
"17489";"Willisornis poecilinotus";0,43;1;689;0,43;0,43;14;14;1975,6
"17490";"Willisornis poecilinotus";0,45;1;661;0,45;0,45;15;15;1103,9
"17491";"Willisornis poecilinotus";0,47;1;610;0,47;0,47;14;14;855,3
"17492";"Willisornis poecilinotus";0,49;1;598;0,49;0,49;14;14;1067,5
"17493";"Willisornis poecilinotus";0,51;1;578;0,51;0,51;16;16;691,8
"17494";"Willisornis poecilinotus";0,53;1;553;0,53;0,53;17;17;1352,6
"17495";"Willisornis poecilinotus";0,55;1;537;0,55;0,55;18;18;861,8
"17496";"Willisornis poecilinotus";0,57;1;509;0,57;0,57;17;17;504,5
"17497";"Willisornis poecilinotus";0,59;1;441;0,59;0,59;16;16;1440,1
"17498";"Willisornis poecilinotus";0,61;1;413;0,61;0,61;17;17;2794,6
"17499";"Willisornis poecilinotus";0,63;1;376;0,63;0,63;18;18;153,5
"17500";"Willisornis poecilinotus";0,65;1;356;0,65;0,65;20;20;332,5
"17501";"Willisornis poecilinotus";0,67;1;251;0,67;0,67;10;10;235,7
"17502";"Willisornis poecilinotus";0,69;1;226;0,69;0,69;12;12;120,3
"17503";"Willisornis poecilinotus";0,71;1;191;0,71;0,71;13;13;331,6
"17504";"Willisornis poecilinotus";NA;1;95;0,81;0,81;9;9;123,9
"17505";"Willisornis poecilinotus";NA;1;113;0,79;0,79;8;8;292,2
"17506";"Willisornis poecilinotus";NA;1;127;0,77;0,77;10;10;285,3
"17507";"Willisornis poecilinotus";NA;1;155;0,75;0,75;13;13;312,5
"17508";"Willisornis poecilinotus";NA;1;168;0,73;0,73;13;13;287,9
"17509";"Willisornis poecilinotus";NA;13;2;0,83;0,83;1;1;0
"17510";"Willisornis vidua";0,23;1;877;0,23;0,23;11;11;772,4
"17511";"Willisornis vidua";0,25;1;867;0,25;0,25;12;12;1045,3
"17512";"Willisornis vidua";0,27;1;853;0,27;0,27;12;12;3406,4
"17513";"Willisornis vidua";0,29;1;839;0,29;0,29;11;11;3677,4
"17514";"Willisornis vidua";0,31;1;806;0,31;0,31;11;11;2288
"17515";"Willisornis vidua";0,33;1;796;0,33;0,33;13;13;2103,8
"17516";"Willisornis vidua";0,35;1;783;0,35;0,35;13;13;1619,8
"17517";"Willisornis vidua";0,37;1;769;0,37;0,37;16;16;2331,4
"17518";"Willisornis vidua";0,39;1;751;0,39;0,39;16;16;3177,2
"17519";"Willisornis vidua";0,41;1;723;0,41;0,41;15;15;5955,1
"17520";"Willisornis vidua";0,43;1;689;0,43;0,43;14;14;2740
"17521";"Willisornis vidua";0,45;1;661;0,45;0,45;15;15;659
"17522";"Willisornis vidua";0,47;1;610;0,47;0,47;14;14;608
"17523";"Willisornis vidua";0,49;1;598;0,49;0,49;14;14;596
"17524";"Willisornis vidua";0,51;1;578;0,51;0,51;16;16;576
"17525";"Willisornis vidua";0,53;1;553;0,53;0,53;17;17;0
"17526";"Willisornis vidua";0,55;1;537;0,55;0,55;18;18;0
"17527";"Willisornis vidua";NA;11;3;0,57;0,57;2;2;0
"17528";"Willisornis vidua";NA;31;2;0,73;0,73;1;1;0
"17529";"Willisornis vidua";NA;32;2;0,71;0,71;1;1;0
"17530";"Willisornis vidua";NA;33;2;0,61;0,59;1;1;0
"17531";"Willisornis vidua";NA;34;2;0,69;0,65;1;1;0
"17532";"Willisornis vidua";NA;35;2;0,67;0,67;1;1;0
"17533";"Willisornis vidua";NA;36;2;0,63;0,63;1;1;0
"17534";"Xenopipo atronitens";0,23;1;877;0,23;0,23;11;11;388,2
"17535";"Xenopipo atronitens";0,25;1;867;0,25;0,25;12;12;402,8
"17536";"Xenopipo atronitens";0,27;1;853;0,27;0,27;12;12;26,4
"17537";"Xenopipo atronitens";0,29;1;839;0,29;0,29;11;11;4,1
"17538";"Xenopipo atronitens";0,31;1;806;0,31;0,31;11;11;1,1
"17539";"Xenopipo atronitens";0,33;1;796;0,33;0,33;13;13;0,4
"17540";"Xenopipo atronitens";0,35;1;783;0,35;0,35;13;13;0,5
"17541";"Xenopipo atronitens";0,37;1;769;0,37;0,37;16;16;0
"17542";"Xenopipo atronitens";0,39;1;751;0,39;0,39;16;16;0
"17543";"Xenopipo atronitens";0,41;1;723;0,41;0,41;15;15;0
"17544";"Xenopipo atronitens";0,43;1;689;0,43;0,43;14;14;0
"17545";"Xenopipo uniformis";0,23;1;877;0,23;0,23;11;11;240,6
"17546";"Xenopipo uniformis";0,25;1;867;0,25;0,25;12;12;131,7
"17547";"Xenopipo uniformis";0,27;1;853;0,27;0,27;12;12;32,7
"17548";"Xenopipo uniformis";0,29;1;839;0,29;0,29;11;11;60,8
"17549";"Xenopipo uniformis";0,31;1;806;0,31;0,31;11;11;18,8
"17550";"Xenopipo uniformis";0,33;1;796;0,33;0,33;13;13;122,8
"17551";"Xenopipo uniformis";0,35;1;783;0,35;0,35;13;13;0,2
"17552";"Xenopipo uniformis";0,37;1;769;0,37;0,37;16;16;0
"17553";"Xenopipo uniformis";0,39;1;751;0,39;0,39;16;16;0
"17554";"Xenopipo uniformis";NA;2;16;0,43;0,43;5;5;0
"17555";"Xenopipo uniformis";NA;2;17;0,41;0,41;4;4;0
"17556";"Xenopipo uniformis";NA;9;3;0,45;0,45;2;2;0
"17557";"Xenops rutilus";0,23;1;877;0,23;0,23;11;11;149,2
"17558";"Xenops rutilus";0,25;1;867;0,25;0,25;12;12;127,8
"17559";"Xenops rutilus";0,27;1;853;0,27;0,27;12;12;71,6
"17560";"Xenops rutilus";0,29;1;839;0,29;0,29;11;11;115,8
"17561";"Xenops rutilus";0,31;1;806;0,31;0,31;11;11;200,6
"17562";"Xenops rutilus";0,33;1;796;0,33;0,33;13;13;320,4
"17563";"Xenops rutilus";0,35;1;783;0,35;0,35;13;13;388,4
"17564";"Xenops rutilus";0,37;1;769;0,37;0,37;16;16;321,5
"17565";"Xenops rutilus";0,39;1;751;0,39;0,39;16;16;282,6
"17566";"Xenops rutilus";0,41;1;723;0,41;0,41;15;15;228,1
"17567";"Xenops rutilus";0,43;1;689;0,43;0,43;14;14;228,6
"17568";"Xenops rutilus";0,45;1;661;0,45;0,45;15;15;107,6
"17569";"Xenops rutilus";0,47;1;610;0,47;0,47;14;14;0,4
"17570";"Xenops rutilus";0,49;1;598;0,49;0,49;14;14;0
"17571";"Xenops rutilus";0,51;1;578;0,51;0,51;16;16;0
"17572";"Xenops rutilus";0,53;1;553;0,53;0,53;17;17;0
"17573";"Xenops rutilus";0,55;1;537;0,55;0,55;18;18;0
"17574";"Xenops rutilus";0,57;1;509;0,57;0,57;17;17;0
"17575";"Xenops rutilus";NA;2;17;0,61;0,61;7;7;0
"17576";"Xenops rutilus";NA;2;22;0,59;0,59;9;9;0
"17577";"Xenops rutilus";NA;10;5;0,63;0,63;2;2;0
"17578";"Xenops tenuirostris";0,23;1;877;0,23;0,23;11;11;128
"17579";"Xenops tenuirostris";0,25;1;867;0,25;0,25;12;12;124,5
"17580";"Xenops tenuirostris";0,27;1;853;0,27;0,27;12;12;115,4
"17581";"Xenops tenuirostris";0,29;1;839;0,29;0,29;11;11;54,6
"17582";"Xenops tenuirostris";0,31;1;806;0,31;0,31;11;11;145,7
"17583";"Xenops tenuirostris";0,33;1;796;0,33;0,33;13;13;140,8
"17584";"Xenops tenuirostris";0,35;1;783;0,35;0,35;13;13;184,4
"17585";"Xenops tenuirostris";0,37;1;769;0,37;0,37;16;16;8,7
"17586";"Xenops tenuirostris";0,39;1;751;0,39;0,39;16;16;11,5
"17587";"Xenops tenuirostris";0,41;1;723;0,41;0,41;15;15;3,3
"17588";"Xenops tenuirostris";0,43;1;689;0,43;0,43;14;14;4,1
"17589";"Xenops tenuirostris";0,45;1;661;0,45;0,45;15;15;2
"17590";"Xenops tenuirostris";0,47;1;610;0,47;0,47;14;14;0,9
"17591";"Xenops tenuirostris";0,49;1;598;0,49;0,49;14;14;1
"17592";"Xenops tenuirostris";0,51;1;578;0,51;0,51;16;16;1,1
"17593";"Xenops tenuirostris";0,53;1;553;0,53;0,53;17;17;0,9
"17594";"Xenops tenuirostris";0,55;1;537;0,55;0,55;18;18;1,3
"17595";"Xenops tenuirostris";0,57;1;509;0,57;0,57;17;17;0
"17596";"Xenops tenuirostris";0,59;1;441;0,59;0,59;16;16;0
"17597";"Xingu";0,23;1;877;0,23;0,23;11;11;1,5
"17598";"Xingu";0,25;1;867;0,25;0,25;12;12;13,3
"17599";"Xingu";0,27;1;853;0,27;0,27;12;12;41,6
"17600";"Xingu";0,29;1;839;0,29;0,29;11;11;63,8
"17601";"Xingu";0,31;1;806;0,31;0,31;11;11;1130,8
"17602";"Xingu";0,33;1;796;0,33;0,33;13;13;471,4
"17603";"Xingu";0,35;1;783;0,35;0,35;13;13;662,3
"17604";"Xingu";0,37;1;769;0,37;0,37;16;16;0
"17605";"Xingu";0,39;1;751;0,39;0,39;16;16;0
"17606";"Xingu";0,41;1;723;0,41;0,41;15;15;1440
"17607";"Xingu";0,43;1;689;0,43;0,43;14;14;687
"17608";"Xingu";NA;14;2;0,45;0,45;1;1;0
"17609";"Xingu";NA;15;2;0,59;0,55;1;1;0
"17610";"Xingu";NA;17;2;0,61;0,49;1;1;0
"17611";"Xingu";NA;18;2;0,53;0,51;1;1;0
"17612";"Xingu";NA;19;2;0,47;0,47;1;1;0
"17613";"Xiphocolaptes promeropirhynchus";0,23;1;877;0,23;0,23;11;11;173,6
"17614";"Xiphocolaptes promeropirhynchus";0,25;1;867;0,25;0,25;12;12;161,8
"17615";"Xiphocolaptes promeropirhynchus";0,27;1;853;0,27;0,27;12;12;157,5
"17616";"Xiphocolaptes promeropirhynchus";0,29;1;839;0,29;0,29;11;11;63,2
"17617";"Xiphocolaptes promeropirhynchus";0,31;1;806;0,31;0,31;11;11;46,6
"17618";"Xiphocolaptes promeropirhynchus";0,33;1;796;0,33;0,33;13;13;44,7
"17619";"Xiphocolaptes promeropirhynchus";0,35;1;783;0,35;0,35;13;13;38,3
"17620";"Xiphocolaptes promeropirhynchus";0,37;1;769;0,37;0,37;16;16;31,1
"17621";"Xiphocolaptes promeropirhynchus";0,39;1;751;0,39;0,39;16;16;33,4
"17622";"Xiphocolaptes promeropirhynchus";0,41;1;723;0,41;0,41;15;15;23,4
"17623";"Xiphocolaptes promeropirhynchus";0,43;1;689;0,43;0,43;14;14;14
"17624";"Xiphocolaptes promeropirhynchus";0,45;1;661;0,45;0,45;15;15;4,5
"17625";"Xiphocolaptes promeropirhynchus";0,47;1;610;0,47;0,47;14;14;0
"17626";"Xiphocolaptes promeropirhynchus";0,49;1;598;0,49;0,49;14;14;0
"17627";"Xiphocolaptes promeropirhynchus";0,51;1;578;0,51;0,51;16;16;0
"17628";"Xipholena lamellipennis";0,23;1;877;0,23;0,23;11;11;3027,5
"17629";"Xipholena lamellipennis";0,25;1;867;0,25;0,25;12;12;3239
"17630";"Xipholena lamellipennis";0,27;1;853;0,27;0,27;12;12;1751,2
"17631";"Xipholena lamellipennis";0,29;1;839;0,29;0,29;11;11;525,2
"17632";"Xipholena lamellipennis";0,31;1;806;0,31;0,31;11;11;1474,7
"17633";"Xipholena lamellipennis";0,33;1;796;0,33;0,33;13;13;1495,9
"17634";"Xipholena lamellipennis";0,35;1;783;0,35;0,35;13;13;1647,8
"17635";"Xipholena lamellipennis";0,37;1;769;0,37;0,37;16;16;1654,8
"17636";"Xipholena lamellipennis";0,39;1;751;0,39;0,39;16;16;1909,2
"17637";"Xipholena lamellipennis";0,41;1;723;0,41;0,41;15;15;1065
"17638";"Xipholena lamellipennis";0,43;1;689;0,43;0,43;14;14;69,5
"17639";"Xipholena lamellipennis";0,45;1;661;0,45;0,45;15;15;16,8
"17640";"Xipholena lamellipennis";0,47;1;610;0,47;0,47;14;14;15,8
"17641";"Xipholena lamellipennis";0,49;1;598;0,49;0,49;14;14;12,7
"17642";"Xipholena lamellipennis";0,51;1;578;0,51;0,51;16;16;4,7
"17643";"Xipholena lamellipennis";0,53;1;553;0,53;0,53;17;17;3,8
"17644";"Xipholena lamellipennis";0,55;1;537;0,55;0,55;18;18;0
"17645";"Xipholena lamellipennis";NA;7;4;0,57;0,57;2;2;0
"17646";"Xipholena lamellipennis";NA;10;4;0,59;0,59;3;3;2
"17647";"Xipholena lamellipennis";NA;11;4;0,65;0,61;3;3;2
"17648";"Xipholena lamellipennis";NA;13;4;0,63;0,63;3;3;2
"17649";"Xipholena lamellipennis";NA;16;3;0,67;0,67;2;2;0
"17650";"Xipholena lamellipennis";NA;33;2;0,69;0,69;1;1;0
"17651";"Xipholena punicea";0,23;1;877;0,23;0,23;11;11;1373,8
"17652";"Xipholena punicea";0,25;1;867;0,25;0,25;12;12;719,2
"17653";"Xipholena punicea";0,27;1;853;0,27;0,27;12;12;826,8
"17654";"Xipholena punicea";0,29;1;839;0,29;0,29;11;11;868,1
"17655";"Xipholena punicea";0,31;1;806;0,31;0,31;11;11;866,2
"17656";"Xipholena punicea";0,33;1;796;0,33;0,33;13;13;1112,9
"17657";"Xipholena punicea";0,35;1;783;0,35;0,35;13;13;1045,3
"17658";"Xipholena punicea";0,37;1;769;0,37;0,37;16;16;1453
"17659";"Xipholena punicea";0,39;1;751;0,39;0,39;16;16;2533,9
"17660";"Xipholena punicea";0,41;1;723;0,41;0,41;15;15;3072,8
"17661";"Xipholena punicea";0,43;1;689;0,43;0,43;14;14;2874,4
"17662";"Xipholena punicea";0,45;1;661;0,45;0,45;15;15;4265,8
"17663";"Xipholena punicea";0,47;1;610;0,47;0,47;14;14;567
"17664";"Xipholena punicea";0,49;1;598;0,49;0,49;14;14;556,1
"17665";"Xipholena punicea";0,51;1;578;0,51;0,51;16;16;145,4
"17666";"Xipholena punicea";0,53;1;553;0,53;0,53;17;17;190,9
"17667";"Xipholena punicea";0,55;1;537;0,55;0,55;18;18;40,2
"17668";"Xipholena punicea";0,57;1;509;0,57;0,57;17;17;0
"17669";"Xipholena punicea";0,59;1;441;0,59;0,59;16;16;0
"17670";"Xiphorhynchus beauperthuysii";0,23;1;877;0,23;0,23;11;11;348,4
"17671";"Xiphorhynchus beauperthuysii";0,25;1;867;0,25;0,25;12;12;568,9
"17672";"Xiphorhynchus beauperthuysii";0,27;1;853;0,27;0,27;12;12;1126,1
"17673";"Xiphorhynchus beauperthuysii";0,29;1;839;0,29;0,29;11;11;1634,6
"17674";"Xiphorhynchus beauperthuysii";0,31;1;806;0,31;0,31;11;11;2467,1
"17675";"Xiphorhynchus beauperthuysii";0,33;1;796;0,33;0,33;13;13;2553,8
"17676";"Xiphorhynchus beauperthuysii";0,35;1;783;0,35;0,35;13;13;3016,4
"17677";"Xiphorhynchus beauperthuysii";0,37;1;769;0,37;0,37;16;16;837,3
"17678";"Xiphorhynchus beauperthuysii";0,39;1;751;0,39;0,39;16;16;1732,5
"17679";"Xiphorhynchus beauperthuysii";0,41;1;723;0,41;0,41;15;15;2280,1
"17680";"Xiphorhynchus beauperthuysii";0,43;1;689;0,43;0,43;14;14;2281,4
"17681";"Xiphorhynchus beauperthuysii";0,45;1;661;0,45;0,45;15;15;2291,9
"17682";"Xiphorhynchus beauperthuysii";0,47;1;610;0,47;0,47;14;14;687,7
"17683";"Xiphorhynchus beauperthuysii";0,49;1;598;0,49;0,49;14;14;728
"17684";"Xiphorhynchus beauperthuysii";0,51;1;578;0,51;0,51;16;16;1015
"17685";"Xiphorhynchus beauperthuysii";0,53;1;553;0,53;0,53;17;17;3440,9
"17686";"Xiphorhynchus beauperthuysii";0,55;1;537;0,55;0,55;18;18;3891,1
"17687";"Xiphorhynchus beauperthuysii";0,57;1;509;0,57;0,57;17;17;2582,7
"17688";"Xiphorhynchus beauperthuysii";0,59;1;441;0,59;0,59;16;16;680
"17689";"Xiphorhynchus beauperthuysii";0,61;1;413;0,61;0,61;17;17;2035
"17690";"Xiphorhynchus beauperthuysii";NA;3;9;0,63;0,63;6;6;16
"17691";"Xiphorhynchus chunchotambo";0,23;1;877;0,23;0,23;11;11;3472,7
"17692";"Xiphorhynchus chunchotambo";0,25;1;867;0,25;0,25;12;12;1712,6
"17693";"Xiphorhynchus chunchotambo";0,27;1;853;0,27;0,27;12;12;3487,1
"17694";"Xiphorhynchus chunchotambo";0,29;1;839;0,29;0,29;11;11;761,8
"17695";"Xiphorhynchus chunchotambo";0,31;1;806;0,31;0,31;11;11;1955
"17696";"Xiphorhynchus chunchotambo";0,33;1;796;0,33;0,33;13;13;2326,9
"17697";"Xiphorhynchus chunchotambo";0,35;1;783;0,35;0,35;13;13;3615,6
"17698";"Xiphorhynchus chunchotambo";0,37;1;769;0,37;0,37;16;16;4533
"17699";"Xiphorhynchus chunchotambo";0,39;1;751;0,39;0,39;16;16;3656,9
"17700";"Xiphorhynchus chunchotambo";0,41;1;723;0,41;0,41;15;15;3594,1
"17701";"Xiphorhynchus chunchotambo";0,43;1;689;0,43;0,43;14;14;5496,3
"17702";"Xiphorhynchus chunchotambo";0,45;1;661;0,45;0,45;15;15;0
"17703";"Xiphorhynchus elegans";0,23;1;877;0,23;0,23;11;11;408,5
"17704";"Xiphorhynchus elegans";0,25;1;867;0,25;0,25;12;12;406,7
"17705";"Xiphorhynchus elegans";0,27;1;853;0,27;0,27;12;12;460,9
"17706";"Xiphorhynchus elegans";0,29;1;839;0,29;0,29;11;11;369,3
"17707";"Xiphorhynchus elegans";0,31;1;806;0,31;0,31;11;11;443,8
"17708";"Xiphorhynchus elegans";0,33;1;796;0,33;0,33;13;13;772,8
"17709";"Xiphorhynchus elegans";0,35;1;783;0,35;0,35;13;13;940,2
"17710";"Xiphorhynchus elegans";0,37;1;769;0,37;0,37;16;16;1048,9
"17711";"Xiphorhynchus elegans";0,39;1;751;0,39;0,39;16;16;1515,5
"17712";"Xiphorhynchus elegans";0,41;1;723;0,41;0,41;15;15;1369,5
"17713";"Xiphorhynchus elegans";0,43;1;689;0,43;0,43;14;14;1605,4
"17714";"Xiphorhynchus elegans";0,45;1;661;0,45;0,45;15;15;3282,2
"17715";"Xiphorhynchus elegans";0,47;1;610;0,47;0,47;14;14;684,8
"17716";"Xiphorhynchus elegans";0,49;1;598;0,49;0,49;14;14;830,4
"17717";"Xiphorhynchus elegans";0,51;1;578;0,51;0,51;16;16;277,1
"17718";"Xiphorhynchus elegans";0,53;1;553;0,53;0,53;17;17;412,7
"17719";"Xiphorhynchus elegans";0,55;1;537;0,55;0,55;18;18;570,9
"17720";"Xiphorhynchus elegans";0,57;1;509;0,57;0,57;17;17;470,9
"17721";"Xiphorhynchus elegans";0,59;1;441;0,59;0,59;16;16;640,1
"17722";"Xiphorhynchus elegans";0,61;1;413;0,61;0,61;17;17;1206,9
"17723";"Xiphorhynchus elegans";0,63;1;376;0,63;0,63;18;18;346,4
"17724";"Xiphorhynchus elegans";0,65;1;356;0,65;0,65;20;20;164,2
"17725";"Xiphorhynchus elegans";0,67;1;251;0,67;0,67;10;10;268
"17726";"Xiphorhynchus elegans";0,69;1;226;0,69;0,69;12;12;583
"17727";"Xiphorhynchus elegans";0,71;1;191;0,71;0,71;13;13;318,2
"17728";"Xiphorhynchus elegans";NA;1;168;0,73;0,73;13;13;117,5
"17729";"Xiphorhynchus guttatoides";0,23;1;877;0,23;0,23;11;11;1162,4
"17730";"Xiphorhynchus guttatoides";0,25;1;867;0,25;0,25;12;12;988,9
"17731";"Xiphorhynchus guttatoides";0,27;1;853;0,27;0,27;12;12;935,6
"17732";"Xiphorhynchus guttatoides";0,29;1;839;0,29;0,29;11;11;908,7
"17733";"Xiphorhynchus guttatoides";0,31;1;806;0,31;0,31;11;11;1247,5
"17734";"Xiphorhynchus guttatoides";0,33;1;796;0,33;0,33;13;13;1725,4
"17735";"Xiphorhynchus guttatoides";0,35;1;783;0,35;0,35;13;13;1429,6
"17736";"Xiphorhynchus guttatoides";0,37;1;769;0,37;0,37;16;16;1383
"17737";"Xiphorhynchus guttatoides";0,39;1;751;0,39;0,39;16;16;1645,4
"17738";"Xiphorhynchus guttatoides";0,41;1;723;0,41;0,41;15;15;1987,3
"17739";"Xiphorhynchus guttatoides";0,43;1;689;0,43;0,43;14;14;3476
"17740";"Xiphorhynchus guttatoides";0,45;1;661;0,45;0,45;15;15;1399,6
"17741";"Xiphorhynchus guttatoides";0,47;1;610;0,47;0,47;14;14;4283,8
"17742";"Xiphorhynchus guttatoides";0,49;1;598;0,49;0,49;14;14;5734,3
"17743";"Xiphorhynchus guttatoides";0,51;1;578;0,51;0,51;16;16;1327,8
"17744";"Xiphorhynchus guttatoides";0,53;1;553;0,53;0,53;17;17;1454,7
"17745";"Xiphorhynchus guttatoides";0,55;1;537;0,55;0,55;18;18;3163,8
"17746";"Xiphorhynchus guttatoides";0,57;1;509;0,57;0,57;17;17;3996,5
"17747";"Xiphorhynchus guttatoides";0,59;1;441;0,59;0,59;16;16;1826,8
"17748";"Xiphorhynchus guttatoides";0,61;1;413;0,61;0,61;17;17;2033,1
"17749";"Xiphorhynchus guttatoides";0,63;1;376;0,63;0,63;18;18;1747,5
"17750";"Xiphorhynchus guttatoides";0,65;1;356;0,65;0,65;20;20;2217,8
"17751";"Xiphorhynchus guttatoides";0,67;1;251;0,67;0,67;10;10;1266,7
"17752";"Xiphorhynchus guttatoides";0,69;1;226;0,69;0,69;12;12;1100
"17753";"Xiphorhynchus guttatoides";0,71;1;191;0,71;0,71;13;13;561,3
"17754";"Xiphorhynchus guttatoides";NA;1;127;0,77;0,77;10;10;0
"17755";"Xiphorhynchus guttatoides";NA;1;155;0,75;0,75;13;13;0
"17756";"Xiphorhynchus guttatoides";NA;1;168;0,73;0,73;13;13;0
"17757";"Xiphorhynchus guttatus";0,23;1;877;0,23;0,23;11;11;807,1
"17758";"Xiphorhynchus guttatus";0,25;1;867;0,25;0,25;12;12;735,5
"17759";"Xiphorhynchus guttatus";0,27;1;853;0,27;0,27;12;12;371,4
"17760";"Xiphorhynchus guttatus";0,29;1;839;0,29;0,29;11;11;203,1
"17761";"Xiphorhynchus guttatus";0,31;1;806;0,31;0,31;11;11;102,3
"17762";"Xiphorhynchus guttatus";0,33;1;796;0,33;0,33;13;13;65,9
"17763";"Xiphorhynchus guttatus";0,35;1;783;0,35;0,35;13;13;83,6
"17764";"Xiphorhynchus guttatus";0,37;1;769;0,37;0,37;16;16;65,8
"17765";"Xiphorhynchus guttatus";0,39;1;751;0,39;0,39;16;16;98,6
"17766";"Xiphorhynchus guttatus";0,41;1;723;0,41;0,41;15;15;52,5
"17767";"Xiphorhynchus guttatus";0,43;1;689;0,43;0,43;14;14;71,7
"17768";"Xiphorhynchus guttatus";0,45;1;661;0,45;0,45;15;15;389,8
"17769";"Xiphorhynchus guttatus";0,47;1;610;0,47;0,47;14;14;17,5
"17770";"Xiphorhynchus guttatus";0,49;1;598;0,49;0,49;14;14;17,7
"17771";"Xiphorhynchus guttatus";0,51;1;578;0,51;0,51;16;16;27,5
"17772";"Xiphorhynchus guttatus";0,53;1;553;0,53;0,53;17;17;46
"17773";"Xiphorhynchus guttatus";0,55;1;537;0,55;0,55;18;18;79,4
"17774";"Xiphorhynchus guttatus";0,57;1;509;0,57;0,57;17;17;76,8
"17775";"Xiphorhynchus guttatus";0,59;1;441;0,59;0,59;16;16;6
"17776";"Xiphorhynchus guttatus";0,61;1;413;0,61;0,61;17;17;1,8
"17777";"Xiphorhynchus guttatus";0,63;1;376;0,63;0,63;18;18;2,4
"17778";"Xiphorhynchus guttatus";0,65;1;356;0,65;0,65;20;20;0,9
"17779";"Xiphorhynchus guttatus";NA;2;36;0,75;0,75;5;5;0
"17780";"Xiphorhynchus guttatus";NA;2;42;0,73;0,73;8;8;0
"17781";"Xiphorhynchus guttatus";NA;2;45;0,71;0,71;8;8;0
"17782";"Xiphorhynchus guttatus";NA;2;56;0,69;0,69;10;10;0,4
"17783";"Xiphorhynchus guttatus";NA;2;58;0,67;0,67;9;9;3,1
"17784";"Xiphorhynchus obsoletus";0,23;1;877;0,23;0,23;11;11;506
"17785";"Xiphorhynchus obsoletus";0,25;1;867;0,25;0,25;12;12;530,4
"17786";"Xiphorhynchus obsoletus";0,27;1;853;0,27;0,27;12;12;809,2
"17787";"Xiphorhynchus obsoletus";0,29;1;839;0,29;0,29;11;11;818,2
"17788";"Xiphorhynchus obsoletus";0,31;1;806;0,31;0,31;11;11;609,8
"17789";"Xiphorhynchus obsoletus";0,33;1;796;0,33;0,33;13;13;466
"17790";"Xiphorhynchus obsoletus";0,35;1;783;0,35;0,35;13;13;548,4
"17791";"Xiphorhynchus obsoletus";0,37;1;769;0,37;0,37;16;16;823,9
"17792";"Xiphorhynchus obsoletus";0,39;1;751;0,39;0,39;16;16;569,4
"17793";"Xiphorhynchus obsoletus";0,41;1;723;0,41;0,41;15;15;404,5
"17794";"Xiphorhynchus obsoletus";0,43;1;689;0,43;0,43;14;14;273,2
"17795";"Xiphorhynchus obsoletus";0,45;1;661;0,45;0,45;15;15;406,4
"17796";"Xiphorhynchus obsoletus";0,47;1;610;0,47;0,47;14;14;396,4
"17797";"Xiphorhynchus obsoletus";0,49;1;598;0,49;0,49;14;14;373
"17798";"Xiphorhynchus obsoletus";0,51;1;578;0,51;0,51;16;16;567,3
"17799";"Xiphorhynchus obsoletus";0,53;1;553;0,53;0,53;17;17;587,7
"17800";"Xiphorhynchus obsoletus";0,55;1;537;0,55;0,55;18;18;518,5
"17801";"Xiphorhynchus obsoletus";0,57;1;509;0,57;0,57;17;17;304,7
"17802";"Xiphorhynchus obsoletus";0,59;1;441;0,59;0,59;16;16;402,5
"17803";"Xiphorhynchus obsoletus";0,61;1;413;0,61;0,61;17;17;308,5
"17804";"Xiphorhynchus obsoletus";0,63;1;376;0,63;0,63;18;18;413,2
"17805";"Xiphorhynchus obsoletus";0,65;1;356;0,65;0,65;20;20;272,3
"17806";"Xiphorhynchus obsoletus";0,67;1;251;0,67;0,67;10;10;111,6
"17807";"Xiphorhynchus obsoletus";0,69;1;226;0,69;0,69;12;12;117,4
"17808";"Xiphorhynchus obsoletus";0,71;1;191;0,71;0,71;13;13;236,8
"17809";"Xiphorhynchus obsoletus";NA;1;28;0,89;0,89;4;4;0,7
"17810";"Xiphorhynchus obsoletus";NA;1;42;0,87;0,87;6;6;2,3
"17811";"Xiphorhynchus obsoletus";NA;1;60;0,85;0,85;6;6;16,8
"17812";"Xiphorhynchus obsoletus";NA;1;69;0,83;0,83;7;7;26,8
"17813";"Xiphorhynchus obsoletus";NA;1;95;0,81;0,81;9;9;99,3
"17814";"Xiphorhynchus obsoletus";NA;1;113;0,79;0,79;8;8;58,6
"17815";"Xiphorhynchus obsoletus";NA;1;127;0,77;0,77;10;10;123,3
"17816";"Xiphorhynchus obsoletus";NA;1;155;0,75;0,75;13;13;189,4
"17817";"Xiphorhynchus obsoletus";NA;1;168;0,73;0,73;13;13;203,6
"17818";"Xiphorhynchus ocellatus";0,23;1;877;0,23;0,23;11;11;1163,8
"17819";"Xiphorhynchus ocellatus";0,25;1;867;0,25;0,25;12;12;1774,4
"17820";"Xiphorhynchus ocellatus";0,27;1;853;0,27;0,27;12;12;3943,4
"17821";"Xiphorhynchus ocellatus";0,29;1;839;0,29;0,29;11;11;2487,7
"17822";"Xiphorhynchus ocellatus";0,31;1;806;0,31;0,31;11;11;462,9
"17823";"Xiphorhynchus ocellatus";0,33;1;796;0,33;0,33;13;13;879,3
"17824";"Xiphorhynchus ocellatus";0,35;1;783;0,35;0,35;13;13;1110,5
